day	Anno	celltype	UMAP_1	UMAP_2	Arid3b	Bcl11a	Cdx1	Cdx2	Cdx4	Dlx5	Etv4	Evx1	Foxb1	Foxc1	Foxc2	Foxf1	Gata4	Gata6	Gbx2	Gtf3a	Hand1	Hes3	Hes7	Hoxa1	Hoxa2	Hoxa3	Hoxa5	Hoxa7	Hoxb1	Hoxb2	Hoxb4	Hoxb6	Hoxb7	Hoxb8	Hoxb9	Hoxc4	Hoxc6	Hoxc8	Hoxc9	Hoxd1	Hoxd4	Irx1	Irx3	Irx5	Isl1	Jun	Jund	Klf5	Lef1	Lhx1	Lin28a	Lin28b	Meis2	Mesp1	Mesp2	Msx1	Mycn	Nkx1-2	Nr6a1	Otx2	Pbx1	Pbx3	Peg3	Pin1	Pknox2	Pou3f1	Pou5f1	Prrx2	Rarg	Rxrg	Snai1	Sox2	Sox3	Sp5	Sp6	Sp8	T	Tbx6	Tcf7	Tcf7l1	Tlx2	Tsc22d1	Twist1	Ybx1	Zfp428	Zfp503	Zfp703	Zic2	Zic3
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.18	1.7	2.9	0	0	2.9	0	0	0	0	3.6	0	0	0	0	0	2.9	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9	0	0	0	2.9	0	0	0	2.9	3.6	0	0	2.9	0	0	4.5	2.9	0	4.5	0	0	0	0	0	2.9	0	0	0	2.9	0	0	0	0	3.6	0	6.3	3.6	0	0	0	0
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.29	1.51	2.3	0	3.6	3.6	0	0	2.9	0	2.3	0	0	0	0	0	0	2.3	0	0	2.3	2.3	0	0	0	0	2.9	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0	2.3	0	0	2.9	0	2.3	0	0	2.3	0	2.9	3.8	0	0	4.7	0	0	2.3	0	0	0	0	0	0	4.9	2.3	0	0	0	0	0	5.7	2.9	0	0	0	0
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.49	0.19	0	0	3.2	3.2	0	0	0	0	2.2	0	0	0	0	0	0	2.2	0	0	2.2	0	2.2	0	0	0	2.8	0	0	0	0	0	0	0	0	0	0	2.2	0	0	0	0	0	0	2.2	2.2	2.8	0	2.2	0	0	2.2	0	0	2.2	2.2	0	0	2.2	0	3.7	4.5	0	0	5.2	0	0	0	0	0	0	2.2	0	0	3.5	0	0	0	0	0	0	5.8	4.1	0	0	0	2.2
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.62	-2.14	2.1	0	3.6	3.1	0	0	0	0	0	0	0	0	0	0	3.1	2.1	0	2.7	2.7	3.1	0	0	0	0	2.1	3.4	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	2.1	0	2.7	0	2.7	0	0	0	3.1	3.6	2.1	0	2.1	0	2.1	4.5	0	0	4.7	0	0	0	0	0	0	2.1	0	0	3.1	0	0	0	0	2.7	0	6.1	2.7	0	2.1	0	2.1
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.11	4.29	1.9	0	2.5	3.7	0	0	1.9	0	2.9	0	0	0	0	0	2.5	3.1	0	0	1.9	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0	0	1.9	0	1.9	0	0	0	2.5	3.1	0	0	0	0	2.9	4.4	0	0	4.9	0	0	0	2.5	0	0	1.9	0	0	4.5	1.9	1.9	1.9	0	2.5	0	6	3.1	0	0	0	2.5
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.65	3.74	0	0	2.6	3.3	0	0	2.6	0	2.6	0	0	0	0	0	0	2.6	0	0	0	2.6	0	0	0	0	3.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6	0	3.3	0	3.3	0	0	0	0	3.3	0	0	2.6	0	3.3	3.3	2.6	0	4.5	0	0	2.6	0	0	0	0	0	2.6	5.2	2.6	2.6	0	0	3.6	0	6.2	3.9	0	0	0	0
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.32	-0.93	0	0	4	3.9	0	0	2.2	0	2.2	0	0	0	0	0	0	2.8	0	2.2	0	2.8	0	0	0	0	0	3.2	0	0	0	0	0	2.2	0	0	0	0	0	0	0	2.8	0	0	2.2	0	2.2	0	0	2.2	3.7	0	0	0	2.2	3.5	0	0	2.2	0	0	4	0	0	4.9	0	0	0	0	2.2	2.2	0	0	0	0	0	2.2	2.2	0	2.2	0	6	3.2	0	2.2	0	2.2
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.22	1.16	0	0	2.5	3.1	2.5	0	0	0	3.1	0	0	0	0	0	0	3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	2.5	3.1	2.5	0	0	0	2.5	2.5	0	0	0	0	3.1	4	0	0	4.8	0	0	0	0	0	0	2.5	0	0	4.9	0	0	0	0	3.1	0	5.9	3.8	0	2.5	0	2.5
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	5.19	-0.58	0	0	4.1	3	0	0	2	0	3	0	0	0	0	0	0	2	0	2	0	4.1	2	0	0	0	3	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2.7	0	2	0	0	0	2.7	0	0	0	2	3.9	2.7	0	2	0	0	3.3	0	0	3.7	0	0	0	0	0	0	2	0	0	0	0	2	0	0	2	0	6	4.3	0	0	0	0
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.78	1.36	1.9	0	3.6	3.4	0	0	0	0	0	0	0	0	0	0	2.5	1.9	0	3.2	1.9	3.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	2.9	0	2.5	0	0	0	0	3.7	2.5	0	0	1.9	0	4.3	1.9	1.9	4.5	0	0	1.9	0	1.9	0	0	0	0	0	0	1.9	0	0	2.9	0	6.1	0	2.5	1.9	0	0
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.14	1.01	0	0	3.7	3.6	0	0	1.6	0	0	0	0	0	0	0	2.9	3.2	0	0	0	4.3	0	0	0	0	2.9	2.2	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0	0	1.6	0	2.2	0	2.2	0	2.9	0	0	0	3.5	4.1	1.6	0	1.6	0	1.6	2.9	0	0	4.5	0	0	0	0	2.6	1.6	2.6	0	0	0	0	2.2	0	0	2.2	0	6.1	2.9	2.2	2.9	0	2.6
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.92	1.38	0	0	4.1	3.9	0	0	2.6	0	0	0	0	0	0	0	3.4	2.2	0	1.6	1.6	4.4	0	0	0	0	1.6	1.6	0	0	0	0	0	0	0	0	0	2.6	0	0	0	0	0	1.6	2.6	0	2.2	0	0	0	2.2	1.6	0	0	3.3	4	2.2	0	1.6	0	0	4.2	0	0	4.6	0	0	0	0	0	1.6	2.2	0	0	0	1.6	1.6	0	0	3.1	0	5.9	3.4	0	0	1.6	1.6
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.31	1.12	0	0	4.3	4.2	0	0	2.2	0	0	0	0	0	0	0	3.1	1.6	0	3.5	0	3.9	0	0	0	0	1.6	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6	2.2	0	1.6	0	1.6	2.2	3.4	0	0	1.6	2.2	3.3	2.6	0	0	0	2.6	3.7	0	0	4.6	0	0	0	0	2.6	1.6	3.3	1.6	1.6	2.6	0	0	0	0	1.6	0	5.9	0	2.6	0	0	2.2
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.13	2.86	2	0	2	4.3	0	0	0	0	3.3	0	0	0	0	0	2	2	0	0	2	2	0	0	0	0	2.6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3	0	2	0	0	2	0	2	0	0	3.3	2	0	0	0	0	2	3.7	0	0	4.5	0	0	0	2	0	0	2.6	0	2.6	3	2	0	2	0	0	0	6.4	4	0	0	0	3
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.21	1.55	2.2	1.6	3.8	3.5	0	0	0	0	1.6	0	0	0	0	0	3.2	2.2	0	1.6	0	3.7	0	0	0	0	2.6	1.6	0	0	0	0	0	0	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	1.6	0	3	0	0	0	2.2	3.4	0	0	0	0	1.6	3.4	0	0	4.6	0	1.6	2.6	0	0	2.2	3	0	1.6	0	0	1.6	0	0	2.6	0	5.8	3.8	1.6	2.8	0	1.6
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.51	-2.61	1.8	0	4.1	3.9	0	0	0	0	1.8	0	0	1.8	0	0	2.8	2.8	1.8	2.8	0	2.4	0	0	0	0	2.8	2.4	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	0	1.8	0	1.8	2.8	0	0	4	2.4	2.4	0	0	0	3.1	3.5	0	0	4.7	0	0	0	0	0	1.8	2.4	0	1.8	2.4	0	0	0	0	2.4	0	6	3.3	1.8	1.8	1.8	1.8
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.75	1.97	0	0	0	2.1	0	0	0	0	2.1	0	0	0	0	0	2.1	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	3.7	0	0	4.9	0	0	0	2.1	0	0	3.4	0	0	4.8	0	2.1	0	0	2.7	0	5.7	3.4	0	0	0	2.1
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.14	-2.25	0	0	4.1	3.9	1.4	0	1.4	2.3	2.3	0	0	0	0	0	2.3	2	0	2.6	2	2	0	0	0	0	2.8	2.6	1.4	1.4	0	0	1.4	1.4	0	0	0	0	0	0	1.4	0	0	0	2.6	0	1.4	0	2.3	2	2	1.4	0	2.8	2.6	3.5	0	0	0	0	3.2	4	2	0	4.5	0	1.4	2	0	1.4	0	3.1	1.4	0	2.8	1.4	0	0	0	2.8	0	6	3	0	0	0	2.3
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.64	-1.46	0	0	0	2	0	1.4	0	0	0	0	0	0	0	0	0	2.3	1.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2.3	0	2.3	2.3	0	2.6	0	1.4	1.4	0	0	0	0	1.4	0	1.4	2.6	1.4	0	1.4	4.1	0	1.4	4.3	0	0	2	0	2	1.4	2.6	0	1.4	1.4	0	1.4	0	0	1.4	0	6.1	2.8	0	0	0	1.4
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.45	0.98	1.9	0	3.6	3.4	0	0	0	1.9	2.5	0	0	0	0	0	2.9	2.5	0	3.4	2.5	3.2	1.9	0	2.5	0	2.5	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9	0	0	0	0	0	1.9	0	0	0	3.4	2.5	0	0	0	0	3.4	4	1.9	0	4.8	0	0	1.9	1.9	1.9	0	3.4	0	0	2.9	0	0	0	0	0	0	5.8	4	0	2.5	0	2.9
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.85	-3.11	0	0	3.7	4.3	0	2.9	0	0	0	0	0	0	0	0	2.5	2.5	0	0	0	2.5	0	0	1.9	0	1.9	2.9	0	1.9	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	2.5	0	0	2.9	3.6	2.9	1.9	0	0	0	2.9	4.1	0	0	4.5	0	1.9	1.9	0	0	0	2.5	0	0	1.9	0	1.9	0	0	2.5	0	6.1	2.9	1.9	0	0	2.5
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.09	4.43	0	0	3.3	3.7	0	0	2.7	2.3	3.3	0	0	0	0	0	1.7	2.9	0	0	3.3	2.3	0	0	0	0	1.7	2.9	1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7	0	0	2.3	0	2.3	1.7	1.7	0	0	1.7	2.9	2.3	0	0	1.7	0	2.3	4	0	1.7	4.8	0	1.7	2.3	0	0	0	2.3	0	0	4.8	1.7	2.3	2.7	0	3.6	0	6.1	3.5	0	0	2.3	2.3
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.45	2.25	1.7	0	0	2.7	0	0	0	3.2	0	0	0	0	0	0	2.3	2.3	1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7	0	0	0	0	0	0	0	0	2.7	0	1.7	0	0	0	0	0	3.2	0	0	0	1.7	0	2.3	3.9	0	1.7	4.1	0	0	1.7	0	1.7	0	3.2	0	1.7	2.7	0	0	1.7	0	2.3	0	5.8	2.7	0	0	0	1.7
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.94	4.13	0	0	0	2.7	0	0	0	2.3	3.2	0	0	0	0	0	0	2.7	0	0	0	2.3	0	0	0	0	2.7	1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	0	0	0	0	2.3	0	0	0	0	2.7	0	0	1.7	0	1.7	3	1.7	0	4.4	0	1.7	2.3	1.7	0	0	3.2	0	2.7	4.9	0	1.7	0	0	3.5	0	6.2	3.2	0	0	0	2.3
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.72	4.2	0	1.6	3.2	2.8	0	0	2.6	2.2	0	0	0	0	0	0	1.6	1.6	0	0	0	0	0	0	0	0	3.4	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6	0	2.2	0	2.2	2.2	0	1.6	2.8	1.6	2.2	0	0	0	3	3.8	1.6	0	4.9	0	0	2.6	0	0	0	2.8	0	0	5.5	0	2.2	0	0	3.5	0	5.8	3.5	0	0	0	2.2
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.11	-0.5	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2.7	0	0	0	0	3	3	0	0	0	0	0	2	3.9	2	0	4.5	0	2	0	0	0	0	3.3	2	0	0	0	0	0	0	3.3	0	6.1	0	0	0	0	2
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-4.62	2.98	0	0	2.8	2.4	0	0	2.4	0	3.4	0	0	0	0	0	0	2.4	0	0	1.8	3.3	0	0	0	0	3.3	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	1.8	2.4	2.4	0	0	0	2.4	0	0	0	0	2.4	0	0	0	0	2.8	4.1	2.4	1.8	4.8	0	0	0	0	0	0	3.6	1.8	0	5.4	2.8	0	1.8	0	3.4	0	6.1	3	0	0	1.8	2.4
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.39	-0.08	0	0	2.3	2.9	0	0	0	2.3	1.7	0	0	0	0	0	0	3.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7	3.4	0	0	0	0	1.7	0	1.7	0	3.6	1.7	2.3	2.3	0	0	0	2.9	3.8	0	0	4.8	0	2.3	0	0	0	0	2.6	0	0	4.6	0	0	0	0	2.3	0	6.1	2.9	0	0	0	0
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.75	0.54	0	0	4.4	2.9	0	0	1.9	0	2.5	0	0	0	0	0	0	2.5	0	1.9	0	3.6	0	1.9	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9	0	1.9	0	1.9	0	2.9	0	0	0	3.4	3.2	2.5	0	1.9	0	0	3.6	1.9	0	3.9	0	1.9	0	0	0	0	1.9	0	0	0	0	0	0	0	3.6	0	6	2.5	0	0	0	0
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.29	3.96	0	0	2.9	2.9	0	0	0	0	2.3	0	0	0	0	0	1.7	3.1	0	0	0	0	0	0	0	0	1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7	0	0	0	0	1.7	0	2.3	0	0	0	2.3	2.6	1.7	0	0	1.7	3.1	4.1	2.3	0	5	0	1.7	1.7	2.3	0	0	1.7	0	2.3	4.7	0	2.3	0	0	1.7	0	5.9	3.4	0	0	0	2.3
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-4.74	2.28	0	0	3.6	2.6	0	0	2	0	0	1.4	1.4	0	0	0	1.4	2.4	1.4	1.4	1.4	3.1	2	2	0	0	3.3	2	0	0	0	0	0	0	0	0	0	1.4	0	0	1.4	2	0	0	2	0	2.4	0	1.4	0	3.1	2.6	1.4	0	2.6	2.4	0	1.4	2.4	0	2.4	3	1.4	0	4.6	0	1.4	0	1.4	0	1.4	3.3	0	0	3.3	0	1.4	0	0	2.6	2.4	6.3	1.4	1.4	2	0	0
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.94	4.83	1.8	0	0	3.5	0	0	2.4	0	3.4	0	0	0	0	0	0	2.4	0	1.8	1.8	2.7	0	0	0	0	1.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4	0	1.8	0	1.8	1.8	3	0	0	0	0	1.8	1.8	0	0	0	3.9	3.2	1.8	0	4.1	0	0	1.8	1.8	0	0	3.5	0	0	5.1	2.4	0	0	0	1.8	0	5.9	3.2	1.8	0	1.8	2.7
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.54	0.9	0	0	4.1	3.2	0	0	1.9	0	0	0	0	0	0	0	2.9	2.9	0	0	0	3.2	0	0	0	0	1.9	2.5	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0	2.5	0	0	0	2.5	0	0	0	1.9	0	1.9	0	0	1.9	1.9	3.7	0	0	4.4	0	0	0	2.5	0	1.9	2.9	0	0	2.9	0	0	0	0	1.9	0	6.1	4	1.9	0	0	1.9
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.68	3.96	1.6	0	0	2.5	0	0	0	2.5	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6	0	2.2	0	1.6	1.6	2.2	0	0	1.6	2.2	2.2	0	0	2.5	1.6	3	4.1	2.2	0	4.6	0	0	2.2	0	1.6	0	2.5	1.6	0	4.7	0	0	0	0	2.8	0	6.1	3	0	0	0	2.5
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1	4.39	1.6	0	3.7	3.5	0	0	2.6	2.2	1.6	0	0	0	0	0	1.6	0	0	1.6	1.6	2.8	2.2	0	0	0	2.8	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6	1.6	0	2.2	0	0	0	2.8	1.6	0	0	3.2	2.2	2.6	0	2.2	0	3.1	3.2	2.6	1.6	4.9	0	0	2.2	0	0	0	2.6	0	2.2	4.4	2.2	0	0	0	2.8	0	6.1	3.5	0	0	0	1.6
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.33	-1.19	0	0	3.6	3.8	0	1.7	1.7	1.7	0	0	0	0	0	0	2.3	1.7	1.7	1.7	1.7	3.6	0	2.3	0	0	2.6	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0	2.6	0	2.9	0	0	1.7	2.9	3.4	1.7	0	0	0	0	4	0	0	4.3	0	1.7	1.7	0	0	1.7	1.7	0	0	0	0	2.3	0	0	2.3	0	5.6	3.3	2.6	1.7	0	2.6
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.25	-2.19	2	1.4	1.4	3.2	1.4	0	1.4	2.6	1.4	0	0	0	0	0	2.6	2.6	2	1.4	0	2	0	2	0	0	2.8	1.4	0	0	0	1.4	0	0	0	0	0	1.4	0	0	1.4	0	1.4	2	2.3	1.4	1.4	0	2	0	2.6	0	0	2.3	2.3	2	2	0	0	0	2.6	3.9	0	0	4	0	0	2	0	2	0	0	1.4	0	3.7	1.4	0	0	0	2.6	0	6	3.2	0	0	0	0
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.17	3.01	0	0	3.3	3.7	0	0	0	0	2.6	0	0	0	0	0	1.7	0	0	1.7	1.7	1.7	0	0	0	0	1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0	1.7	0	0	0	3.3	3.3	0	0	1.7	0	3.1	3.8	0	0	5	0	0	1.7	0	0	0	2.9	0	0	2.6	2.3	0	0	0	2.6	0	6	3.4	0	2.3	0	2.3
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.33	2.46	0	0	2.1	3.6	0	0	2.7	2.1	3.1	0	0	0	0	0	2.7	3.1	0	0	2.1	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	2.7	0	2.7	2.1	0	0	0	3.3	0	0	0	0	2.7	3.3	0	0	4.8	0	2.7	2.1	0	0	0	2.1	0	2.1	3.9	0	0	2.1	0	2.7	0	6.3	4	0	2.1	0	2.7
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.16	-1.52	0	0	1.9	2.9	0	0	1.9	1.9	0	0	0	0	0	0	0	1.9	0	0	3.8	0	2.6	0	0	0	2.6	3.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	2.9	0	0	1.9	0	1.9	2.9	0	0	2.9	1.9	0	0	0	0	4	3.2	0	0	4.8	0	0	0	1.9	0	0	3.2	0	1.9	4.2	2.6	1.9	0	0	3.2	0	5.8	2.9	0	0	0	1.9
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.68	0.98	1.5	0	4.4	3.6	0	1.5	2	0	0	0	0	0	0	0	2.9	2	0	2.4	0	3.5	0	0	0	0	3.2	3.2	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	2.4	1.5	2	0	2	1.5	2.7	0	0	0	3.3	3.3	2	0	2.4	0	1.5	3.6	2	1.5	4.3	0	0	2.7	0	0	2	2.4	0	0	0	0	0	0	0	3	0	6.1	2.7	0	1.5	0	1.5
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.87	1.71	0	0	2.7	0	0	0	2.1	0	2.1	0	0	0	0	0	0	3.1	0	0	2.1	3.1	0	2.1	0	0	3.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	2.1	0	0	0	0	0	2.7	2.1	2.1	0	0	2.1	3.1	3.6	0	0	5	0	0	2.7	0	0	0	2.7	0	2.7	5.2	2.1	0	0	0	3.4	0	6.2	3.6	0	0	0	0
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.99	-1.45	1.9	0	0	1.9	0	0	0	2.5	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	1.9	0	0	0	0	0	0	0	0	0	1.9	0	0	0	0	0	0	2.5	1.9	0	0	2.5	1.9	0	0	0	2.9	3.1	0	0	1.9	2.5	0	0	4.2	0	1.9	4.5	0	0	0	1.9	0	0	3.1	1.9	0	1.9	0	1.9	0	0	1.9	0	5.9	3.1	0	1.9	0	0
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.84	0.62	0	0	3	3.9	0	0	1.7	0	1.7	0	0	0	0	0	2.7	2.3	0	1.7	0	4	2.3	0	0	0	3.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7	0	2.3	0	1.7	0	2.7	0	0	2.3	3.4	2.3	0	0	1.7	1.7	0	3.8	0	1.7	4.6	0	0	1.7	0	2.3	0	3.4	0	0	2.7	0	0	0	0	2.3	0	6	3.2	1.7	0	0	2.3
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.33	0.55	0	0	2	3.2	0	0	1.4	1.4	2.4	0	0	0	0	0	1.4	2.6	1.4	0	1.4	1.4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4	0	1.4	0	1.4	0	0	1.4	0	1.4	2	3	0	0	2	0	1.4	4.1	0	0	4.8	0	2	2	1.4	0	0	0	0	0	3.8	0	1.4	0	0	2.4	0	5.8	3.5	0	0	0	2
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.32	0.66	2	1.5	3.6	2.9	0	0	1.5	0	1.5	0	0	0	0	0	1.5	2.7	0	0	2.9	0	2.4	0	1.5	0	2.7	2.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	3	0	0	0	2.4	1.5	0	0	3	1.5	1.5	2.7	2	1.5	2.4	3.6	0	1.5	4.8	1.5	1.5	1.5	0	1.5	0	0	0	0	3	2.4	2	0	0	2.9	0	5.9	1.5	0	0	0	0
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.12	4.15	2.6	0	0	2.3	0	0	2.3	2.6	2.3	0	0	0	0	0	0	2.9	0	0	2.6	0	0	0	0	0	2.3	2.3	0	0	0	0	0	0	0	0	0	0	0	1.7	0	0	0	0	2.6	0	2.6	0	2.3	0	2.3	0	0	0	2.9	3.3	1.7	0	0	0	2.3	3.3	1.7	0	4.7	0	0	1.7	0	0	0	3.3	0	0	5.2	2.3	2.3	0	0	3.4	0	6	3.4	0	0	0	1.7
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.97	0.54	0	0	2.6	3.3	0	0	2.6	0	0	0	0	0	0	0	0	2.6	0	0	2	0	2	2	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	2.6	0	2	0	3	0	0	0	0	2.6	0	0	2	0	3	2	0	0	4.7	0	0	0	0	0	2	3.3	0	2	4.8	0	2.6	0	0	3.3	0	6	3	0	0	0	2
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.98	1.88	2	0	0	3.7	0	0	2	0	0	0	0	0	0	0	0	3.3	0	0	2.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2.7	3.3	0	0	3	2	2	4.1	0	0	4.9	0	0	0	0	2	0	2	0	0	3.5	0	0	0	0	2	0	6.2	3	0	0	0	0
E7.5	E75_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.22	5.16	2.2	0	4.3	4.2	0	0	1.6	0	0	0	0	0	0	0	2.2	2.9	0	2.6	2.6	3.4	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6	0	0	0	0	0	1.6	2.2	0	0	0	2.9	1.6	2.2	0	0	0	3.5	2.9	0	0	0	0	3.2	4.3	1.6	1.6	4.6	0	0	1.6	0	2.6	0	1.6	0	0	3.1	0	0	0	0	3.1	0	5.9	2.6	2.2	1.6	0	0
