day	Anno	celltype	UMAP_1	UMAP_2	Arid3a	Bcl11a	Bmp4	Cdx1	Cdx2	Cdx4	Eomes	Etv2	Fos	Foxb1	Foxc2	Foxf1	Foxo4	Fzd4	Gata4	Gata6	Gbx2	Gsc	Hand1	Hand2	Hes1	Hes7	Hmga1	Hoxa1	Hoxa2	Hoxa3	Hoxa5	Hoxb1	Hoxb2	Hoxb4	Hoxb5	Hoxb6	Hoxb8	Hoxb9	Hoxc4	Hoxd1	Hoxd4	Hoxd9	Irf1	Irx1	Irx5	Isl1	Klf5	Klf6	Lef1	Lhx1	Lin28a	Meis2	Meox1	Mesp1	Mesp2	Mixl1	Msx1	Msx2	Myc	Nr6a1	Osr1	Otx2	Pax2	Peg3	Pin1	Pou5f1	Prdm6	Prrx1	Prrx2	Rxrg	Six2	Sox4	Sox9	Sp5	Tbx20	Tbx3	Tbx6	Tcf7l2	Tgif1	Ybx1	Zfp503	Zfp703	Zic3	Zic5
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.48	-1.44	1.3	0	3.5	0	2.6	0	1.3	1.3	0	0	0	3.3	1.3	1.3	1.3	1.3	0	0	4.3	0	1.8	0	2.8	0	0	0	0	1.8	2.4	0	0	0	0	0	0	1.8	0	0	0	0	0	0	0	3.2	1.3	0	1.8	0	0	2.1	0	0	2.9	3.6	1.8	0	0	0	0	3.4	3.7	1.8	0	0	1.3	0	1.3	1.8	0	0	1.3	1.8	1.3	1.3	2.1	6.3	0	1.8	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	1	-0.33	0	0	2.8	0	2.8	3.5	0	2.2	0	0	0	4.2	2.2	0	0	0	2.2	0	3.7	0	0	0	3.2	0	0	0	0	2.2	2.2	0	0	0	0	0	0	0	0	0	0	0	0	2.8	0	2.2	3.2	0	2.2	2.2	0	4.5	0	2.2	3.5	3.5	2.8	2.2	0	0	0	4.4	3.5	2.8	0	0	0	2.2	0	3.9	0	2.8	0	0	0	0	2.2	6	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-3.35	2.19	0	0	2.3	0	0	0	2.3	2.3	0	0	1.7	3.1	0	0	2.6	2.3	0	0	3.9	0	2.6	0	2.3	0	0	0	0	0	2.3	0	0	0	0	0	0	1.7	0	0	0	0	0	0	0	1.7	2.6	0	1.7	1.7	0	3.8	0	1.7	1.7	3.8	2.3	1.7	0	0	0	3.1	2.6	2.6	0	0	0	0	1.7	2.3	0	0	0	2.3	0	0	2.3	6	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-3.25	-1.45	1.1	0	3.3	0	1.6	0	1.6	2.2	1.1	0	0	3.4	1.6	0	1.6	1.6	1.1	0	4.6	2	2.7	0	3.5	1.1	0	0	0	2	1.1	0	0	0	0	0	0	0	0	0	2	0	0	1.1	0	2.2	1.6	0	2.2	1.1	0	3.3	0	0	3.6	3.3	1.1	0	0	0	0	3	3.8	3.3	0	0	0	1.1	1.1	2.6	1.1	1.1	0	2	0	0	1.6	6	0	1.6	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	1.12	3.41	2.7	0	0	0	0	0	0	2.7	2.1	0	0	2.1	0	0	0	2.1	0	0	4.4	2.1	3.1	0	3.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	2.1	2.1	0	0	4.5	0	0	3.1	3.1	0	0	0	0	0	2.1	4.5	2.7	2.1	0	0	0	0	0	0	3.4	2.7	2.1	0	0	2.7	5.8	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.41	-3.8	2.1	0	2.8	1.6	3.4	2.5	1.6	2.1	0	0	0	2.1	2.1	0	0	2.8	0	0	4.8	1.6	2.8	0	3.7	1.6	0	1.6	0	1.6	1.6	1.6	0	0	0	0	1.6	2.1	0	0	1.6	0	0	0	0	2.5	1.6	0	0	0	0	0	0	2.5	4.1	3.7	2.1	0	0	0	0	3.3	3.4	3.7	1.6	0	1.6	0	0	2.1	0	1.6	0	0	0	0	0	5.8	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-3.1	-0.12	2.3	0	2.3	0	0	0	0	2.3	0	0	0	4.5	0	0	2.3	0	0	0	4	2.3	0	0	3.6	2.3	0	0	0	2.9	2.9	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	3.3	2.9	2.3	0	0	3.6	0	0	2.3	2.9	0	0	0	0	0	4.4	4	2.3	2.9	0	0	0	0	2.3	0	0	0	0	0	0	0	5.7	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.52	-3.98	0	0	0	0	0	0	0	1.9	1.9	0	0	3.7	1.9	0	0	1.9	0	0	5.1	0	0	0	3.6	1.9	0	0	0	1.9	0	0	0	0	0	0	0	0	0	1.9	0	0	0	0	0	3.2	0	0	0	0	1.9	2.5	0	0	2.9	2.9	0	0	0	0	0	3.7	4.2	3.4	0	0	0	0	0	2.5	0	0	0	0	0	0	2.5	5.9	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-4.88	1.75	0	0	3	0	0	0	0	0	1.8	0	0	2.8	1.8	0	0	1.8	0	0	4.2	0	1.8	0	3	0	0	0	0	0	1.8	0	0	0	0	0	0	0	0	0	1.8	0	0	2.4	0	1.8	2.4	0	0	0	0	3.8	0	0	2.4	2.4	1.8	0	0	0	0	2.8	4.4	1.8	0	0	0	0	0	2.8	1.8	0	0	0	0	0	1.8	5.9	0	0	0	1.8
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-1.61	-4.23	0	0	3.6	0	3.6	3	2.3	3	0	0	0	0	2.3	0	0	2.3	0	0	4.4	0	2.3	0	2.3	0	0	0	0	0	2.3	0	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	2.3	0	0	2.3	0	3.4	0	0	0	3.4	3	0	0	0	0	2.3	3.6	4.2	0	0	0	0	0	2.3	0	0	0	0	0	0	3.4	5.9	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-3.24	-0.97	0	0	3	0	0	0	1.8	3.7	2.4	0	0	3.7	0	0	1.8	0	0	0	3.8	0	2.7	0	0	1.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2	0	0	0	0	0	3	0	2.7	2.7	3	2.4	1.8	0	0	0	2.4	3.4	3.4	0	0	0	0	0	0	1.8	3	0	2.4	0	0	1.8	6.1	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-3.27	3.08	0	0	2.9	0	0	0	1.9	0	0	0	0	3.1	0	1.9	1.9	0	0	0	4.4	0	2.9	0	0	0	0	0	0	1.9	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	2.5	0	2.5	2.5	0	3.7	0	0	2.5	2.9	1.9	0	0	0	0	1.9	3.7	2.9	1.9	0	0	0	0	3.4	0	0	1.9	2.5	0	0	2.5	6.1	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-3.57	0.27	0	0	2.9	1.5	1.5	1.5	2.7	0	0	0	0	3.2	0	1.5	2.1	1.5	1.5	0	4.2	1.5	2.9	0	2.1	0	1.5	0	0	2.5	2.7	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	2.1	1.5	1.5	1.5	0	4.1	1.5	0	3.9	3.1	1.5	0	0	0	0	3.7	3.7	2.9	0	0	1.5	0	0	2.5	0	2.1	1.5	1.5	0	0	2.5	6.1	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	1.43	0.74	0	0	2.1	2.8	3.8	3.1	0	2.1	0	0	0	2.8	0	0	0	0	0	0	2.8	0	0	0	2.1	2.1	0	0	2.1	3.1	3.8	0	2.1	0	2.1	0	0	2.1	0	2.8	0	0	0	2.8	0	0	2.8	0	0	0	0	4	0	2.1	3.4	2.1	2.1	0	0	0	0	2.8	3.8	3.4	2.1	0	0	0	0	2.8	0	3.1	0	0	2.1	0	0	6.1	0	2.1	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-3.36	-2.52	1.4	0	3.1	1.4	0	1.4	0	2	2	0	0	3.7	0	0	1.4	2	0	0	4.2	0	2.8	1.4	2	0	0	0	0	0	1.4	0	0	0	0	1.4	0	0	0	1.4	0	0	0	1.4	0	2.6	1.4	1.4	2	0	0	3.9	1.4	1.4	3.7	3.5	2.3	0	0	2	0	2.8	4.3	3.6	1.4	0	1.4	0	0	2.6	1.4	2.3	0	1.4	0	0	3	6.1	0	0	0	2
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	5.15	-0.31	0	0	2.3	0	0	0	1.7	4.2	1.7	0	0	2.3	0	0	2.3	2.7	0	0	0	0	3	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7	0	2.3	2.7	0	1.7	0	0	4.5	0	1.7	0	0	1.7	1.7	0	0	0	2.3	3	3.4	0	0	0	0	0	3	1.7	3.8	0	0	0	0	3	6.2	0	0	1.7	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-4.58	-0.07	0	0	1.5	0	0	0	2.9	3.2	0	0	0	3.2	0	0	0	2.4	0	1.5	3.8	0	2.9	0	3.1	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	1.5	2.1	1.5	1.5	0	0	3.7	0	1.5	3.7	1.5	2.1	0	0	1.5	0	2.7	4.3	2.7	2.1	1.5	0	0	0	3.1	1.5	1.5	1.5	1.5	0	0	2.7	6.2	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	4.23	0.41	2.3	0	2.3	0	4	2.3	0	0	0	0	0	0	0	0	0	0	0	0	2.9	0	0	0	2.3	2.9	2.3	0	0	0	2.9	0	0	0	0	0	0	2.3	0	2.9	0	0	0	3.3	0	0	0	0	2.3	0	0	3.6	0	2.3	0	2.3	0	0	0	0	0	2.3	4.6	4.1	0	0	0	0	0	2.9	0	2.3	0	0	0	0	2.9	6.1	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-4.32	-2.04	0	0	1.9	0	0	0	2.9	4.7	2.9	0	0	0	2.5	0	2.5	0	0	0	2.9	0	3.9	0	3.4	0	0	0	0	0	1.9	0	0	0	0	0	0	0	0	1.9	0	0	0	0	0	0	1.9	0	0	0	0	3.5	0	1.9	3.2	0	2.5	0	0	0	0	3.2	3.7	2.9	1.9	0	0	0	0	0	0	0	0	2.5	0	0	0	6.2	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-3.01	2.65	0	0	0	0	0	0	2	0	2	0	0	3.5	2	0	2.6	2.6	0	0	4	2	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6	2.6	2	2	0	0	4.6	0	0	3.3	2.6	0	0	0	0	0	0	3.5	2	0	0	0	0	0	2.6	0	2.6	0	0	0	0	2	5.9	0	0	2	2
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-0.29	-2.46	0	0	2.1	2.1	2.1	3.2	0	2.1	2.1	0	0	2.8	0	0	0	0	2.1	0	3.8	0	3.2	0	0	3.4	0	0	0	2.1	2.1	0	0	0	0	0	0	3.4	0	0	0	0	2.1	3.2	0	3.2	2.1	0	2.1	2.1	0	3.8	2.1	0	3.4	2.8	0	0	0	0	0	3.2	4.5	4	0	0	0	0	0	3.2	0	2.1	2.1	2.1	0	0	2.1	6.3	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-1.74	-3.04	0	2	3.1	0	0	0	3.3	2.7	0	0	0	4.6	0	0	2	0	0	0	4.7	0	3.5	0	2.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	3.7	0	4.6	4.7	3.9	3.5	0	0	0	0	3.5	2	3.1	3.3	0	2	0	0	2	0	2	0	2	0	2	0	6	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.37	3.48	0	1.7	2.7	0	0	0	0	0	0	0	0	3	0	0	2.3	0	0	0	3.5	0	3.4	0	2.7	0	0	0	0	2.3	1.7	0	0	0	0	0	0	0	0	0	0	2.3	0	1.7	0	2.7	2.3	1.7	1.7	1.7	0	4	0	0	2.3	2.3	0	0	0	0	0	2.7	4.3	3	0	1.7	1.7	0	0	3	0	0	0	2.3	0	1.7	2.7	6.2	0	0	1.7	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	4.19	0.2	2.3	0	3.3	3	2.3	0	0	0	0	0	0	2.3	0	0	0	0	0	0	3	0	3	2.3	0	0	0	0	0	2.3	3.3	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	2.3	0	0	0	0	4.2	0	0	3.3	0	2.3	2.3	0	0	0	3.3	4.2	3.8	0	0	2.3	0	0	2.3	0	0	0	2.3	2.3	0	3	6	2.3	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	0.52	2.98	0	0	0	0	0	0	3.8	0	0	0	0	3	0	0	0	2.3	0	0	2.3	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	2.3	0	0	3	3	0	2.3	3	0	0	0	0	0	0	3.3	3.3	0	0	0	0	0	0	0	2.3	0	2.3	0	2.3	3.3	5.9	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.47	0.16	0	0	0	0	0	0	2.2	0	0	0	0	3.2	0	0	2.2	0	0	0	4.3	0	3.2	0	2.2	0	0	0	0	0	2.9	0	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	2.2	0	0	2.9	0	0	2.2	3.2	0	0	0	0	0	3.2	3.9	2.2	2.2	0	0	0	0	0	0	0	0	0	0	0	2.2	6.2	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.21	-4.42	2.4	0	2.8	1.8	4.2	3.3	0	2.8	0	0	0	2.4	0	0	0	0	0	0	4.7	2.4	2.8	0	2.4	0	0	0	0	0	1.8	0	1.8	0	2.4	0	0	2.4	0	2.4	0	0	0	2.4	0	1.8	1.8	0	2.4	0	0	2.8	0	1.8	2.4	0	3.9	0	0	0	0	2.8	3.5	3.1	2.4	0	0	0	0	1.8	0	1.8	0	0	0	1.8	1.8	5.8	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	2.67	0.11	0	0	0	0	2.4	0	0	0	0	0	0	3.4	0	0	0	0	0	0	4.1	0	2.4	0	2.4	3.4	2.4	0	0	3.4	3.4	0	0	0	0	0	0	0	0	0	0	0	0	2.4	0	0	3	0	3.4	0	0	4.9	0	0	0	0	0	0	0	0	0	3	4.1	3.9	0	0	0	0	0	2.4	0	0	2.4	0	2.4	0	0	5.9	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.42	-3.06	2.2	0	2.2	0	3.7	2.8	0	2.2	2.2	0	0	3.9	0	2.2	0	0	0	0	4.4	0	2.8	0	0	0	0	0	2.2	2.2	0	0	0	2.2	0	0	0	2.8	0	2.2	0	0	0	2.2	0	2.8	0	0	2.2	0	0	2.2	0	0	3.5	3.7	0	2.2	0	0	0	4.2	3.5	2.2	2.2	0	0	0	0	0	0	0	2.2	0	0	0	0	5.8	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	1.58	-2.97	2.6	0	0	2.6	2.6	3.2	0	2.6	0	0	0	3.2	0	0	0	0	0	0	4.9	0	2.6	0	0	0	2.6	0	0	0	3.2	2.6	0	0	0	0	0	2.6	0	2.6	0	0	0	4.1	0	2.6	2.6	0	0	0	2.6	4.1	0	2.6	2.6	2.6	2.6	0	0	0	0	3.2	4.3	4.3	2.6	0	0	0	0	2.6	0	0	0	0	2.6	0	3.2	6.2	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	0.37	-4.15	0	0	2.3	0	3.3	4.5	0	0	0	0	0	0	2.9	0	0	2.3	0	0	4.4	0	2.3	2.3	0	0	0	2.3	0	2.9	2.9	0	0	2.9	0	0	2.3	2.3	0	2.9	0	0	0	0	0	2.3	3.3	0	0	0	0	3.3	0	0	3.6	2.3	2.9	0	0	0	0	2.3	4	3.3	2.3	0	2.9	0	0	3.3	0	0	0	2.3	0	0	2.9	5.9	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	1.73	-5.14	0	0	0	0	3.2	2.7	0	2.1	2.4	1.5	0	1.5	2.1	0	0	0	0	0	3.2	0	2.1	0	0	0	0	1.5	2.1	0	2.1	0	0	2.7	2.1	0	2.1	2.1	0	2.1	1.5	0	2.4	0	0	2.1	1.5	0	2.7	0	0	2.4	0	1.5	3.6	3.6	2.4	0	0	1.5	0	2.9	3.7	3.8	0	1.5	0	0	0	2.4	1.5	2.1	1.5	2.1	1.5	1.5	3.7	6	0	0	0	1.5
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-0.73	2.3	0	0	0	0	0	0	2.8	0	0	0	0	3.5	0	0	2.8	0	0	0	3.2	0	3.7	0	0	0	0	0	0	2.8	2.2	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	2.8	0	0	2.8	2.2	0	4.5	0	2.8	0	3.5	0	2.2	0	2.2	0	2.2	3.9	3.5	0	0	0	0	0	2.8	0	3.2	0	0	0	0	2.2	6.1	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	1.34	-2.51	0	0	2.7	0	3.4	0	0	0	0	0	0	3.1	0	0	0	2.1	0	0	4.2	0	2.1	0	2.1	0	0	0	0	2.7	2.1	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	0	0	0	2.1	0	0	3.4	0	0	2.7	2.7	0	0	0	0	0	3.1	4	4.2	2.1	0	0	0	0	0	0	0	0	0	0	0	2.1	5.8	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	1.7	-3.24	0	2.7	0	0	3.1	2.1	2.1	0	0	0	0	4	0	0	0	0	0	0	4.5	0	3.1	0	0	2.7	0	0	0	2.1	3.1	0	0	0	0	0	0	2.1	0	2.1	0	0	0	0	0	2.7	2.1	0	0	0	0	4.7	0	3.1	2.1	3.8	3.8	0	0	0	0	3.1	4	3.8	0	0	0	0	0	2.7	0	2.1	0	0	0	0	0	6	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.53	-0.61	0	2.1	2.8	0	0	0	3.1	3.1	0	0	0	3.1	0	0	2.1	2.8	0	2.1	4.5	0	3.6	0	2.1	0	0	0	0	0	0	0	2.1	0	0	0	0	2.1	0	0	2.1	0	0	0	0	2.1	2.1	0	2.1	0	0	3.8	0	2.8	3.8	3.1	3.4	0	0	0	0	3.1	3.8	2.1	0	0	0	0	0	2.1	0	0	0	2.8	0	0	2.8	6.2	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-4.44	0.82	1.6	1.6	2.2	0	0	0	2.8	3.6	2.2	0	0	2.2	0	0	1.6	1.6	0	0	3.1	0	0	0	2.8	0	0	0	0	1.6	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2	2.2	0	0	0	0	2.8	0	1.6	2.8	2.6	2.2	2.6	0	1.6	0	3.2	4.2	3.4	2.2	0	0	2.2	0	2.8	2.2	2.8	0	2.8	0	0	1.6	6.5	0	0	0	1.6
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-4.04	2.8	0	0	0	0	0	0	0	0	0	0	0	3.8	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	2.5	2.5	2.5	0	0	0	2.5	0	0	0	2.5	2.5	0	0	0	0	2.5	3.8	3.2	0	0	0	0	0	0	0	2.5	0	0	0	0	3.6	6.2	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.07	1.65	0	2.3	0	0	0	0	0	4.7	2.3	0	0	2.3	0	0	0	0	0	0	0	0	3.3	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6	0	2.9	3.6	2.3	2.9	0	0	0	0	2.3	4.2	3.6	2.3	0	0	0	2.3	2.3	0	0	0	0	2.3	0	0	5.9	0	0	2.3	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.18	-3.46	0	0	0	2.7	3.1	2.1	0	0	0	0	0	2.7	0	0	2.1	0	0	0	4.6	0	3.7	0	3.1	2.7	0	0	0	2.7	2.1	0	0	0	0	0	0	0	0	0	2.1	0	0	3.1	0	2.7	3.1	0	0	2.1	0	3.9	0	2.1	2.7	2.7	0	0	0	0	0	2.1	2.1	3.7	0	0	0	0	0	3.1	2.1	0	0	2.1	2.1	0	0	6.2	0	0	0	2.1
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.56	-0.23	0	0	3.6	3	0	0	3	0	0	0	0	3.6	3	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	3	4.3	3.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	6.5	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.08	0.39	0	0	3.4	0	0	0	2.1	0	0	0	0	3.1	0	0	2.1	2.1	0	0	4.2	0	3.8	0	2.8	0	0	0	0	2.8	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	2.8	0	2.1	2.1	0	4.1	0	3.1	3.4	3.1	0	0	0	0	0	2.1	4	2.8	2.1	0	0	0	0	2.1	0	2.8	0	0	0	2.1	3.4	5.7	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	1.09	-2.37	0	0	2.7	2.7	4	3.7	0	0	0	0	0	3.3	0	0	0	0	0	0	4.4	0	3.7	0	2.7	2.7	0	0	0	2.7	3.3	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	2.7	3.3	2.7	0	2.7	0	4.4	0	3.3	3.3	0	2.7	0	0	0	0	2.7	3.7	4.2	0	0	2.7	2.7	0	3.3	0	0	0	2.7	2.7	0	2.7	6.2	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	1.42	-2.88	0	0	0	0	4.1	2.2	0	0	0	0	0	3.5	0	0	0	0	0	0	5.3	0	3.2	0	2.9	0	0	0	0	0	2.9	2.2	0	0	0	0	0	0	0	2.2	0	0	0	3.7	0	0	2.9	0	0	0	0	4.4	0	2.9	0	2.2	0	0	0	0	0	2.2	3.9	3.5	0	0	2.2	0	0	2.2	0	0	0	2.2	0	0	2.9	6.1	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.55	2.94	0	2.1	2.7	0	0	0	4	2.1	0	0	0	4.1	0	0	0	2.1	0	2.1	4.1	2.1	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	0	0	0	0	3.1	0	4.3	0	3.7	0	0	0	0	0	3.1	4	2.1	2.1	0	0	0	0	0	0	0	0	2.7	0	0	2.7	6.2	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	2.62	-2.74	2.7	0	0	2.1	3.9	2.7	0	0	0	0	2.1	3.1	0	0	0	0	0	0	4.3	0	2.7	0	0	2.7	0	0	0	2.1	3.4	0	0	0	0	0	0	0	0	0	2.7	0	0	2.1	0	0	3.1	0	0	0	0	4.5	0	3.4	2.1	2.7	2.1	2.1	0	0	0	3.6	3.8	3.9	0	0	0	0	0	2.7	0	0	0	0	3.1	0	2.7	6	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.09	2.94	2.3	0	2.9	0	3.8	4.5	0	2.3	0	0	0	2.3	0	0	0	0	0	0	3.8	2.3	0	0	2.9	3.3	0	0	0	0	2.3	0	0	2.3	0	0	0	0	0	2.9	0	0	0	2.3	0	0	3.6	0	2.3	0	0	3.8	0	2.9	2.3	0	3.6	0	0	0	0	2.9	4	3.6	0	0	0	2.3	0	2.3	0	0	0	2.3	0	0	3.3	5.8	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-1.94	-2.16	2.3	0	2.7	1.7	3.7	2.9	1.7	1.7	0	0	0	2.9	0	0	2.3	1.7	0	0	3.5	0	2.3	0	2.7	0	0	0	0	0	0	0	0	1.7	0	0	0	1.7	0	0	0	0	1.7	0	0	1.7	2.7	2.9	1.7	2.3	0	4.5	2.7	2.3	2.7	1.7	2.3	0	0	0	0	2.3	4.2	4.1	1.7	0	0	0	1.7	2.3	0	2.9	1.7	0	0	0	1.7	6.3	1.7	0	1.7	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-0.96	3.21	0	0	0	0	0	0	3.1	2.1	0	0	2.1	3.9	0	0	2.7	0	0	0	4.1	2.1	2.7	0	2.7	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	2.7	0	2.1	0	0	5.3	0	2.1	3.4	2.1	2.1	0	0	0	0	2.7	3.1	2.1	0	0	2.1	0	2.1	2.1	2.1	0	0	0	0	0	3.1	6.2	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.82	-1.78	0	0	1.9	0	2.5	1.9	0	0	1.9	1.9	0	2.9	0	0	0	0	2.5	0	4.1	0	2.5	0	2.9	2.9	1.9	0	0	3.4	3.5	0	0	0	0	0	0	0	0	2.5	0	0	0	1.9	0	1.9	3.1	0	2.5	2.5	0	4.1	2.5	1.9	2.9	1.9	0	0	2.5	0	0	3.1	3.5	3.8	1.9	0	0	1.9	0	2.9	0	1.9	0	1.9	2.9	0	0	6.2	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.06	1.01	0	0	2.8	0	2.1	3.1	0	2.1	0	0	0	2.8	0	0	0	0	0	0	3.8	0	2.1	0	0	2.8	2.1	0	0	2.1	0	0	0	0	0	0	0	2.8	0	2.1	0	0	0	3.1	0	0	2.8	0	2.1	0	0	4.5	0	3.8	0	2.1	2.1	0	0	0	0	3.1	4	3.6	0	0	0	0	0	3.1	0	0	0	0	0	0	2.1	5.7	0	0	2.1	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.17	-0.67	2.2	0	0	0	0	0	0	0	0	0	0	3.8	0	0	2.2	0	0	0	3.3	0	3.5	0	2.2	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0	2.2	0	0	0	0	2.2	2.9	0	0	2.9	0	0	0	0	0	3.8	3.9	2.2	0	0	0	0	3.8	4.3	3.3	2.2	0	0	0	2.2	0	0	0	0	0	0	0	3.5	6	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-1.27	3.56	0	0	2	0	0	0	2.7	0	2.7	0	0	3.5	0	0	3	2	0	0	4.9	0	3.5	0	2.7	0	0	0	0	3	3.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	4.4	0	0	3.3	3	2	0	0	0	0	3	4.4	2.7	0	0	0	0	2	2	0	0	2	2	0	0	3	6.2	0	2	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.41	0.41	2.3	2.3	2.3	0	3.9	3.4	0	0	0	0	0	3.4	0	0	0	0	3	0	4.1	0	2.3	0	0	2.3	0	0	0	3.7	2.3	0	0	0	0	0	0	0	0	0	2.3	0	0	2.3	0	0	2.3	0	0	2.3	0	4.9	0	2.3	2.3	3.4	0	0	0	0	0	3.4	3.7	4.2	0	0	0	0	0	0	0	3.9	0	0	3	0	0	6.1	0	0	0	0
